Tool,Version,Category,URL
"phpstress","5.f987a7e","blackarch-dos","https://github.com/nightlionsecurity/phpstress"
"phrasendrescher","1.2.2c","blackarch-cracker","http://www.leidecker.info/projects/phrasendrescher/"
"pidense","29.ef26704","blackarch-wireless","https://github.com/WiPi-Hunter/PiDense"
"pin","3.28.r98749","blackarch-automation","https://software.intel.com/en-us/articles/pin-a-binary-instrumentation-tool-downloads"
"pingcastle","3.2.0.1","blackarch-windows","https://www.pingcastle.com"
"pinkerton","1.6.r19.g3195a4a","blackarch-webapp","https://github.com/oppsec/Pinkerton"
"pintool","24.d538a79","blackarch-reversing","https://github.com/wagiro/pintool"
"pintool2","5.1c1af91","blackarch-reversing","https://github.com/sebastiendamaye/pintool2"
"pip3line","92.5e27195","blackarch-crypto","https://github.com/nccgroup/pip3line"
"pipal","3.4.0.r9.g392f0aa","blackarch-cracker","https://github.com/digininja/pipal"
"pipeline","19.f4935c9","blackarch-cracker","https://github.com/hirnschallsebastian/Pipeline2"
"pirana","0.3.1","blackarch-exploitation","http://www.guay-leroux.com/projects.html"
"pivotsuite","20.5640666","blackarch-networking","https://github.com/RedTeamOperations/PivotSuite"
"pixd","9.f49add4","blackarch-binary","https://github.com/FireyFly/pixd"
"pixiewps","1.4.2","blackarch-wireless","https://github.com/wiire/pixiewps"
"pixload","87.a8f58a7","blackarch-webapp","https://github.com/chinarulezzz/pixload"
"pkcrack","1.2.2","blackarch-cracker","https://www.unix-ag.uni-kl.de/~conrad/krypto/pkcrack/download1.html"
"pkinittools","10.7311de8","blackarch-exploitation","https://github.com/dirkjanm/PKINITtools"
"pkt2flow","69.868a2e8","blackarch-networking","https://github.com/caesar0301/pkt2flow"
"plasma-disasm","922.ec7df9b","blackarch-disassembler","https://github.com/joelpx/plasma"
"plcscan","0.1","blackarch-scanner","http://packetstormsecurity.com/files/119726/PLC-Device-Scanner.html"
"plecost","104.4895e34","blackarch-webapp","https://github.com/iniqua/plecost"
"plown","13.ccf998c","blackarch-webapp","https://github.com/unweb/plown"
"plumber.py","18.3f1be68","blackarch-misc","https://github.com/cybereason/linux_plumber"
"plutil","1.6","blackarch-misc","http://scw.us/iPhone/plutil/"
"pmacct","4281.db67590d","blackarch-networking","https://github.com/pmacct/pmacct"
"pmap","1.10","blackarch-windows","http://www.hellfiresecurity.com/tools.htm"
"pmapper","82.91d2e60","blackarch-recon","https://github.com/nccgroup/PMapper"
"pmcma","1.00","blackarch-exploitation","http://packetstormsecurity.com/files/104724/Post-Memory-Corruption-Memory-Analyzer.00.html"
"pmdump","1.2","blackarch-windows","https://vidstromlabs.com/freetools/pmdump/"
"pngcheck","3.0.3","blackarch-stego","http://www.libpng.org/pub/png/apps/pngcheck.html"
"pnscan","1.14.1","blackarch-scanner","http://www.lysator.liu.se/~pen/pnscan/"
"pocsuite","430.877d1b1","blackarch-exploitation","https://github.com/knownsec/Pocsuite"
"poison","1.5.41","blackarch-scanner","http://nologin.org/main.pl?action=codeList&"
"poly","52.4e6f189","blackarch-webapp","https://github.com/grCod/poly"
"polyswarm","3.10.0","blackarch-malware","https://github.com/polyswarm/polyswarm-api"
"pompem","141.3ebe768","blackarch-exploitation","https://github.com/rfunix/Pompem"
"poracle","68.dcc00b0","blackarch-crypto","https://github.com/iagox86/poracle"
"portia","39.2e6e608","blackarch-automation","https://github.com/SpiderLabs/portia"
"portmanteau","1.0","blackarch-fuzzer","https://packetstormsecurity.com/files/134230/Portmanteau-Unix-Driver-IOCTL-Security-Tool.html"
"portspoof","149.c3f3c34","blackarch-defensive","https://drk1wi.github.io/portspoof/"
"postenum","123.3a148ba","blackarch-recon","https://github.com/mbahadou/postenum"
"posttester","0.1","blackarch-crypto","http://packetstormsecurity.com/files/109010/MagicHash-Collision-Testing-Tool.html"
"powercloud","21.0928303","blackarch-windows","https://github.com/mantvydasb/Invoke-PowerCloud"
"powerfuzzer","1_beta","blackarch-fuzzer","http://www.powerfuzzer.com"
"powerlessshell","115.2a87166","blackarch-windows","https://github.com/Mr-Un1k0d3r/PowerLessShell"
"powermft","5.76574543","blackarch-forensic","https://github.com/jschicht/PowerMft"
"powerops","32.13fe55b","blackarch-windows","https://github.com/fdiskyou/PowerOPS"
"powershdll","72.62cfa17","blackarch-windows","https://github.com/p3nt4/PowerShdll"
"powersploit","591.d943001","blackarch-exploitation","https://github.com/mattifestation/PowerSploit"
"powerstager","14.0149dc9","blackarch-binary","https://github.com/z0noxz/powerstager"
"pown","332.0e32edf","blackarch-webapp","https://github.com/pownjs/pown"
"ppee","1.12","blackarch-windows","https://www.mzrst.com/"
"ppfuzz","31.80982ec","blackarch-webapp","https://github.com/dwisiswant0/ppfuzz"
"ppmap","v1.2.0.r15.g9426af6","blackarch-webapp","https://github.com/kleiton0x00/ppmap"
"ppscan","0.3","blackarch-scanner","https://packetstormsecurity.com/files/82897/PPScan-Portscanner.3.html"
"pr0cks","20.bcfcf2d","blackarch-proxy","https://github.com/n1nj4sec/pr0cks"
"prads","1132.e631f4f","blackarch-scanner","http://gamelinux.github.io/prads/"
"praeda","49.b0b17d3","blackarch-scanner","https://github.com/percx/Praeda"
"preeny","110.aaef77f","blackarch-exploitation","https://github.com/zardus/preeny"
"pret","108.a04bd04","blackarch-exploitation","https://github.com/RUB-NDS/PRET"
"princeprocessor","132.bffda8c","blackarch-misc","https://github.com/jsteube/princeprocessor/"
"procdump","63.5f23548","blackarch-binary","https://github.com/Microsoft/ProcDump-for-Linux"
"proctal","482.67bf7e8","blackarch-binary","https://github.com/daniel-araujo/proctal"
"procyon","0.6","blackarch-decompiler","https://github.com/mstrobel/procyon"
"profuzz","9.aa6dded","blackarch-fuzzer","https://github.com/HSASec/ProFuzz"
"prometheus-firewall","176.a316d66","blackarch-networking","https://github.com/averagesecurityguy/prometheus"
"promiscdetect","1.0","blackarch-windows","https://vidstromlabs.com/freetools/promiscdetect"
"propecia","2","blackarch-fingerprint","http://www.redlevel.org"
"protos-sip","2","blackarch-voip","https://www.ee.oulu.fi/research/ouspg/PROTOS_Test-Suite_c07-sip"
"protosint","26.1ee6ee4","blackarch-recon","https://github.com/pixelbubble/ProtOSINT"
"prowler","4524.78b518e22","blackarch-defensive","https://github.com/alfresco/prowler"
"proxenet","712.67fc6b5","blackarch-webapp","https://github.com/hugsy/proxenet"
"proxify","711.6769e46","blackarch-proxy","https://github.com/projectdiscovery/proxify"
"proxmark","2413.61163344","blackarch-radio","https://github.com/Proxmark/proxmark3"
"proxmark3","4.18589","blackarch-radio","https://github.com/RfidResearchGroup/proxmark3"
"proxybroker2","400.928f4aa","Checker"," Server]. HTTP(S) & SOCKS.| blackarch-proxy |https://github.com/bluet/proxybroker2"
"proxychains-ng","4.17","blackarch-proxy","https://github.com/rofl0r/proxychains-ng"
"proxycheck","0.1","blackarch-scanner","http://packetstormsecurity.com/files/61864/proxycheck.pl.txt.html"
"proxyp","2013","blackarch-proxy","http://sourceforge.net/projects/proxyp/"
"proxyscan","0.3","blackarch-scanner","http://packetstormsecurity.com/files/69778/proxyScan.3.tgz.html"
"proxytunnel","1.12.2","blackarch-tunnel","https://github.com/proxytunnel/proxytunnel"
"ps1encode","41.68d7778","blackarch-exploitation","https://github.com/CroweCybersecurity/ps1encode"
"pscan","1.3","blackarch-code-audit","http://deployingradius.com/pscan/"
"pshitt","23.dae7931","blackarch-honeypot","https://github.com/regit/pshitt"
"pspy","159.2312eed","blackarch-misc","https://github.com/DominicBreuker/pspy"
"pstoreview","1.0","blackarch-windows","http://www.ntsecurity.nu/toolbox/pstoreview/"
"ptf","1517.74f58d6","blackarch-exploitation","https://github.com/trustedsec/ptf"
"pth-toolkit","7.3641cdc","blackarch-sniffer","https://github.com/byt3bl33d3r/pth-toolkit"
"ptunnel","0.72","blackarch-tunnel","https://www.cs.uit.no/~daniels/PingTunnel"
"pulledpork","397.5ccf5c5","blackarch-misc","https://github.com/shirkdog/pulledpork"
"pulsar","55.3c61178","blackarch-fuzzer","https://github.com/hgascon/pulsar"
"punk","9.c2bc420","blackarch-exploitation","https://github.com/r3vn/punk.py"
"punter","45.97b7bed","blackarch-recon","https://github.com/nethunteros/punter"
"pupy","2988.4b78dc58","blackarch-automation","https://github.com/n1nj4sec/pupy"
"pureblood","37.2c5ce07","blackarch-automation","https://github.com/cr4shcod3/pureblood"
"puredns","v2.1.1.r1.g9d94e50","blackarch-recon","https://github.com/d3mondev/puredns"
"pwcrack","368.b6fba8a","blackarch-cracker","https://github.com/L-codes/pwcrack-framework"
"pwd-hash","2.0","blackarch-crypto","http://vladz.devzero.fr/pwd-hash.php"
"pwdlogy","14.8b92bcf","blackarch-misc","https://github.com/tch1001/pwdlogy"
"pwdlyser","136.483b9bc","blackarch-crypto","https://github.com/ins1gn1a/pwdlyser"
"pwdump","7.1","blackarch-windows","http://www.tarasco.org/security/pwdump_7/index.html"
"pwfuzz-rs","v0.2.0.r0.g9ee3ed4","blackarch-misc","https://github.com/mttaggart/pwfuzz-rs"
"pwnat","14.d3c2b05","blackarch-networking","http://samy.pl/pwnat/"
"pwncat","0.1.2","blackarch-backdoor","https://github.com/cytopia/pwncat"
"pwncat-caleb","v0.5.4.r11.g37f04d4","blackarch-exploitation","https://github.com/calebstewart/pwncat"
"pwndbg","2024.08.29","blackarch-debugger","https://github.com/pwndbg/pwndbg"
"pwndora","248.d3f676a","blackarch-scanner","https://github.com/alechilczenko/pwndora"
"pwndrop","18.385ba70","blackarch-webapp","https://github.com/kgretzky/pwndrop"
"pwned","2578.3171e47","blackarch-recon","https://github.com/wKovacs64/pwned"
"pwned-search","40.04c1439","blackarch-recon","https://github.com/mikepound/pwned-search"
"pwnedornot","150.d25d3fa","blackarch-recon","https://github.com/thewhiteh4t/pwnedOrNot"
"pwnedpasswords","2.0.0.r0.g717702e","blackarch-misc","https://github.com/lionheart/pwnedpasswords"
"pwnloris","11.13d6e93","blackarch-dos","https://github.com/h0ussni/pwnloris"
"pyaxmlparser","v0.3.31.r0.g09d78e1","blackarch-mobile","https://github.com/appknox/pyaxmlparser"
"pybozocrack","87.ceb0cd9","blackarch-cracker","https://github.com/ikkebr/PyBozoCrack"
"pydictor","98.e48ee88","blackarch-misc","https://github.com/LandGrey/pydictor"
"pyersinia","49.73f4056","blackarch-networking","https://github.com/nottinghamprisateam/pyersinia"
"pyew","109.8eb3e49","blackarch-malware","https://code.google.com/p/pyew/"
"pyexfil","81.2ef1b8c","blackarch-networking","https://github.com/ytisf/PyExfil"
"pyfiscan","2999.eb42cef","blackarch-webapp","https://github.com/fgeek/pyfiscan"
"pyfuscation","17.6d8d53f","blackarch-automation","https://github.com/CBHue/PyFuscation"
"pyinstaller","3.6","blackarch-misc","http://www.pyinstaller.org/downloads.html"
"pyinstxtractor","2024.04.r2.g0e3ba85","blackarch-reversing","https://github.com/extremecoders-re/pyinstxtractor"
"pyjfuzz","157.f777067","blackarch-fuzzer","https://github.com/mseclab/PyJFuzz"
"pykek","12.651b9ba","blackarch-exploitation","https://github.com/bidord/pykek"
"pymeta","13.fa74e64","blackarch-recon","https://github.com/m8r0wn/pymeta"
"pyminifakedns","0.1","blackarch-networking","http://code.activestate.com/recipes/491264/"
"pyrasite","2.0","blackarch-backdoor","https://pypi.org/project/pyrasite/#files"
"pyrdp","2084.7f766be","blackarch-sniffer","https://github.com/GoSecure/pyrdp"
"pyrit","0.5.0","blackarch-cracker","https://github.com/JPaulMora/Pyrit"
"pyssltest","9.d7703f0","blackarch-scanner","https://github.com/moheshmohan/pyssltest"
"pytacle","alpha2","blackarch-sniffer","http://packetstormsecurity.com/files/124299/pytacle-alpha2.tar.gz"
"pytbull","19.3d82a54","blackarch-scanner","https://github.com/netrunn3r/pytbull-ng"
"pythem","454.e4fcb8a","blackarch-scanner","https://github.com/m4n3dw0lf/PytheM"
"python-api-dnsdumpster","79.0f8ba2b","blackarch-recon","https://github.com/PaulSec/API-dnsdumpster.com"
"python-arsenic","21.8","blackarch-automation","https://github.com/HDE/arsenic/releases"
"python-capstone","5.0.3","blackarch-reversing","https://www.capstone-engine.org/index.html"
"python-cymruwhois","1.6","blackarch-networking","https://pypi.org/project/cymruwhois/#files"
"python-frida","15.2.2","blackarch-reversing","https://pypi.org/project/frida/#files"
"python-frida-tools","11.0.0","blackarch-mobile","https://pypi.org/project/frida-tools/#files"
"python-google-streetview","1.2.9","blackarch-misc","https://pypi.org/project/google-streetview/#files"
"python-ivre","0.9.21.dev21","blackarch-recon","https://ivre.rocks/"
"python-jsbeautifier","1.15.1","blackarch-reversing","https://github.com/beautify-web/js-beautify"
"python-keylogger","2.7.3","blackarch-keylogger","https://github.com/GiacomoLaw/Keylogger"
"python-mmbot","78.f5f5478","blackarch-malware","https://github.com/egaus/MaliciousMacroBot"
"python-oletools","0.60.2","blackarch-binary","https://pypi.org/project/oletools/"
"python-pcodedmp","1.2.6","blackarch-disassembler","https://pypi.org/project/pcodedmp/#files"
"python-peid","2.2.1","blackarch-binary",""
"python-pwntools","4.13.1","blackarch-disassembler","https://github.com/Gallopsled/pwntools"
"python-search-engine-parser","0.6.8","","https://pypi.org/project/search-engine-parser/#files"
"python-shodan","1.31.0","blackarch-recon","https://shodan.readthedocs.io/"
"python-ssh-mitm","5.0.0","blackarch-exploitation","https://pypi.org/project/ssh-mitm/#files"
"python-trackerjacker","2.0.5","blackarch-wireless","https://github.com/calebmadrigal/trackerjacker"
"python-uncompyle6","3.9.2","blackarch-decompiler","https://pypi.org/project/uncompyle6/#files"
"python-utidylib","0.2","blackarch-misc","http://utidylib.berlios.de"
"python-witnessme","1.5.0","blackarch-webapp","https://pypi.org/project/witnessme/#files"
"python-yara-rednaga","279.32b6a74","","https://github.com/rednaga/yara-python"
"python2-api-dnsdumpster","79.0f8ba2b","blackarch-recon","https://github.com/PaulSec/API-dnsdumpster.com"
"python2-capstone","4.0.1","blackarch-disassembler","https://github.com/aquynh/capstone"
"python2-cymruwhois","1.6","blackarch-networking","https://pypi.org/project/cymruwhois/#files"
"python2-darts.util.lru","7.5ef01b1","blackarch-misc","https://pypi.python.org/pypi/darts.util.lru"
"python2-exrex","149.b91c075","blackarch-misc","https://github.com/asciimoo/exrex"
"python2-frida","15.2.2","blackarch-reversing","https://pypi.org/project/frida/#files"
"python2-frida-tools","11.0.0","blackarch-mobile","https://pypi.org/project/frida-tools/#files"
"python2-google-streetview","1.2.9","blackarch-misc","https://pypi.org/project/google-streetview/#files"
"python2-hpfeeds","414.34bf4d4","blackarch-honeypot","https://github.com/rep/hpfeeds"
"python2-ivre","0.9.16.dev26","blackarch-recon","https://ivre.rocks/"
"python2-jsbeautifier","1.13.4","blackarch-webapp","https://github.com/beautify-web/js-beautify"
"python2-ldapdomaindump","0.9.4","blackarch-scanner","https://pypi.org/project/ldapdomaindump/#files"
"python2-minidump","19.749e6da","blackarch-windows","https://github.com/skelsec/minidump"
"python2-minikerberos","17.e7e8d0a","blackarch-windows","https://github.com/skelsec/minikerberos"
"python2-oletools","0.60.2","blackarch-binary","https://pypi.org/project/oletools/"
"python2-pcodedmp","1.2.6","blackarch-disassembler","https://pypi.org/project/pcodedmp/#files"
"python2-peepdf","0.4.2","blackarch-forensic","http://eternal-todo.com/tools/peepdf-pdf-analysis-tool"
"python2-ropgadget","5.9","blackarch-exploitation","https://pypi.org/project/ropgadget/#files"
"python2-shodan","1.28.0","blackarch-recon","https://pypi.org/project/shodan/#files"
"python2-yara","4.0.5","blackarch-malware","https://pypi.org/project/yara-python/#files"
"qark","301.ba1b265","blackarch-mobile","https://github.com/linkedin/qark"
"qbdi","v0.11.0.r29.g56c0dec","blackarch-binary","https://github.com/QBDI/QBDI"
"qflipper","1.3.3","blackarch-firmware","https://github.com/flipperdevices/qFlipper"
"qrgen","37.82a015b","blackarch-misc","https://github.com/h0nus/QRGen"
"qrljacker","218.1b0a4e2","blackarch-social","https://github.com/OWASP/QRLJacking/tree/master/QRLJacker"
"qsreplace","3.0b053d2","blackarch-misc","https://github.com/tomnomnom/qsreplace"
"quark-engine","21.6.2","blackarch-mobile","https://github.com/quark-engine/quark-engine"
"quickrecon","0.3.2","blackarch-recon","http://packetstormsecurity.com/files/104314/QuickRecon.3.2.html"
"quicksand-lite","33.c3edf92","blackarch-defensive","https://github.com/tylabs/quicksand_lite"
"quickscope","507.26e9b4e","blackarch-binary","https://github.com/CYB3RMX/Qu1cksc0pe"
"r2ghidra","5.9.4","blackarch-reversing","https://github.com/radareorg/r2ghidra"
"rabid","v0.1.0.r124.gf67962d","blackarch-webapp","https://noraj.github.io/rabid/"
"raccoon","187.9cf6c11","blackarch-recon","https://github.com/evyatarmeged/Raccoon"
"radamsa","0.7","blackarch-fuzzer","https://gitlab.com/akihe/radamsa"
"radare2","5.9.4","blackarch-reversing","https://radare.org"
"radare2-keystone","892.4d944cc","blackarch-reversing","https://github.com/radare/radare2-extras/tree/master/unicorn"
"radare2-unicorn","892.4d944cc","blackarch-disassembler","https://github.com/radare/radare2-extras/tree/master/unicorn"
"radiography","2","blackarch-windows","http://www.security-projects.com/?RadioGraPhy"
"rainbowcrack","1.8","blackarch-cracker","http://project-rainbowcrack.com/"
